OrderID,Order Date,CustomerID,Channel,Region,Status,Total
ORD-101954,2026-01-10,CUST-6303,Wholesale,South,Cancelled,288.00
ORD-101710,2025-12-08,CUST-4608,Online,West,Cancelled,1155.00
ORD-101996,2026-01-20,CUST-1159,Retail,South,Fulfilled,896.00
ORD-101046,2025-09-08,CUST-9154,Wholesale,West,Fulfilled,600.00
ORD-100757,2025-07-30,CUST-8867,Online,West,Fulfilled,454.00
ORD-102133,2026-02-15,CUST-7162,Online,South,Cancelled,809.00
ORD-102940,2026-06-26,CUST-9724,Retail,North,Fulfilled,400.00
ORD-102584,2026-04-30,CUST-7124,Wholesale,East,Fulfilled,828.00
ORD-100336,2025-05-28,CUST-3410,Retail,North,Cancelled,525.00
ORD-101330,2025-10-25,CUST-9339,Online,North,Fulfilled,471.00
ORD-100473,2025-06-20,CUST-2130,Online,South,Fulfilled,935.00
ORD-101247,2025-10-11,CUST-9880,Retail,West,Cancelled,443.00
ORD-102588,2026-05-01,CUST-2994,Wholesale,East,Fulfilled,526.00
ORD-100438,2025-06-14,CUST-2681,Retail,East,Fulfilled,413.00
ORD-102121,2026-02-13,CUST-6606,Online,West,Fulfilled,1709.00
ORD-102295,2026-03-14,CUST-9697,Retail,South,Cancelled,1608.00
ORD-102572,2026-04-28,CUST-6121,Wholesale,South,Fulfilled,1085.00
ORD-100288,2025-05-19,CUST-6002,Online,West,Refunded,98.00
ORD-102395,2026-03-30,,Online,North,Fulfilled,853.00
ORD-100763,2025-07-31,CUST-7160,Wholesale,East,Fulfilled,624.00
ORD-101097,2025-09-17,CUST-6516,Wholesale,,Fulfilled,245.00
ORD-100874,2025-08-15,CUST-7681,Wholesale,East,Fulfilled,961.00
ORD-100839,2025-08-10,CUST-3350,Wholesale,West,Fulfilled,953.00
ORD-102451,2026-04-07,CUST-8508,Retail,,Refunded,1025.00
ORD-102665,2026-05-14,CUST-4414,Online,South,Cancelled,533.00
ORD-101631,2025-11-29,CUST-3443,Retail,West,Refunded,1244.00
ORD-101323,2025-10-24,CUST-1057,Wholesale,North,Fulfilled,1484.00
ORD-101983,2026-01-17,CUST-7018,Retail,North,Fulfilled,2040.00
ORD-100482,2025-06-21,CUST-1181,Wholesale,West,Refunded,644.00
ORD-100103,2025-04-18,CUST-1459,Wholesale,East,Refunded,452.00
ORD-100353,2025-05-31,CUST-3644,Wholesale,South,Refunded,526.00
ORD-102858,2026-06-13,CUST-4934,Wholesale,East,Cancelled,1198.00
ORD-101024,2025-09-05,CUST-8670,Online,South,Fulfilled,916.00
ORD-101877,2025-12-28,CUST-4951,Retail,North,Cancelled,1994.00
ORD-102532,2026-04-21,CUST-6104,Retail,South,Fulfilled,452.00
ORD-101424,2025-11-06,CUST-8681,Wholesale,West,Fulfilled,1570.00
ORD-100440,2025-06-14,CUST-8014,Retail,West,Refunded,535.00
ORD-102083,2026-02-07,CUST-9332,Online,South,Fulfilled,859.00
ORD-101869,2025-12-27,CUST-2820,Online,North,Refunded,490.00
ORD-101769,2025-12-15,CUST-3418,Wholesale,East,Fulfilled,78.00
ORD-101088,2025-09-16,CUST-8600,Online,North,Fulfilled,1067.00
ORD-101563,2025-11-22,CUST-6269,Wholesale,North,Fulfilled,2246.00
ORD-101262,2025-10-14,CUST-7350,Wholesale,South,Fulfilled,227.00
ORD-100799,2025-08-05,CUST-9577,Retail,South,Fulfilled,417.00
ORD-100075,2025-04-13,CUST-9558,Retail,West,Fulfilled,378.00
ORD-102082,2026-02-07,CUST-2407,Retail,South,Refunded,1307.00
ORD-100262,2025-05-15,CUST-1292,Wholesale,North,Fulfilled,413.00
ORD-102143,2026-02-17,CUST-1386,Wholesale,North,Fulfilled,521.00
ORD-100622,2025-07-12,CUST-3849,Wholesale,South,Fulfilled,1261.00
ORD-100552,2025-07-02,CUST-3940,Retail,East,Fulfilled,1143.00
ORD-102443,2026-04-06,CUST-5316,Retail,East,Fulfilled,568.00
ORD-102627,2026-05-08,CUST-8701,Online,South,Cancelled,605.00
ORD-100239,2025-05-11,CUST-6566,Online,North,Fulfilled,597.00
ORD-102087,2026-02-08,CUST-2955,Online,North,Fulfilled,468.00
ORD-101042,2025-09-08,CUST-9627,Retail,North,Cancelled,1401.00
ORD-102935,2026-06-25,CUST-9521,Retail,South,Fulfilled,1264.00
ORD-102061,2026-02-03,CUST-2491,Online,North,Fulfilled,222.00
ORD-100234,2025-05-10,CUST-9781,Online,South,Fulfilled,1207.00
ORD-100987,2025-08-30,CUST-4634,Retail,East,Refunded,978.00
ORD-100860,2025-08-13,CUST-7728,Wholesale,West,Fulfilled,1303.00
ORD-101312,2025-10-22,CUST-7223,Retail,South,Fulfilled,227.00
ORD-100003,2025-04-01,CUST-8483,Retail,South,Fulfilled,127.00
ORD-102733,2026-05-24,CUST-5754,Retail,East,Refunded,423.00
ORD-102510,2026-04-17,CUST-5116,Online,West,Refunded,1594.00
ORD-101281,2025-10-17,CUST-9427,Wholesale,,Fulfilled,954.00
ORD-102911,2026-06-21,CUST-7328,Retail,South,Fulfilled,383.00
ORD-102751,2026-05-27,CUST-6541,Retail,West,Cancelled,618.00
ORD-100505,2025-06-25,CUST-1553,Wholesale,North,Fulfilled,553.00
ORD-101458,2025-11-10,CUST-6480,Online,South,Fulfilled,703.00
ORD-102410,2026-04-01,CUST-4635,Online,South,Fulfilled,803.00
ORD-101293,2025-10-19,CUST-3652,Wholesale,South,Fulfilled,730.00
ORD-102089,2026-02-08,CUST-5638,Online,South,Cancelled,512.00
ORD-101872,2025-12-27,CUST-1604,Online,East,Refunded,592.00
ORD-102489,2026-04-14,CUST-9680,Wholesale,North,Fulfilled,445.00
ORD-101735,2025-12-11,CUST-5815,Retail,West,Cancelled,1566.00
ORD-101027,2025-09-05,CUST-7600,Retail,West,Fulfilled,478.00
ORD-101073,2025-09-13,CUST-4405,Retail,East,Fulfilled,476.00
ORD-102948,2026-06-27,CUST-3669,Online,East,Cancelled,2161.00
ORD-101955,2026-01-10,CUST-4190,Retail,West,Refunded,593.00
ORD-100685,2025-07-21,,Retail,North,Fulfilled,1323.00
ORD-101271,2025-10-16,CUST-4597,Retail,North,Fulfilled,816.00
ORD-101727,2025-12-10,CUST-2954,Retail,West,Fulfilled,738.00
ORD-102230,2026-03-03,CUST-3904,Online,East,Fulfilled,718.00
ORD-102348,2026-03-22,CUST-2831,Online,East,Cancelled,728.00
ORD-100404,2025-06-08,CUST-4715,Wholesale,South,Cancelled,2112.00
ORD-101742,2025-12-12,CUST-3029,Retail,West,Fulfilled,634.00
ORD-100358,2025-05-31,,Online,West,Fulfilled,462.00
ORD-102160,2026-02-20,CUST-8761,Online,North,Fulfilled,476.00
ORD-102058,2026-02-02,CUST-6508,Retail,West,Fulfilled,233.00
ORD-102742,2026-05-26,CUST-6752,Online,North,Fulfilled,1127.00
ORD-102500,2026-04-16,CUST-7314,Online,North,Fulfilled,831.00
ORD-101108,2025-09-19,CUST-4553,Retail,West,Refunded,627.00
ORD-100019,2025-04-04,CUST-3323,Retail,South,Fulfilled,1871.00
ORD-100796,2025-08-04,CUST-8954,Wholesale,West,Fulfilled,1263.00
ORD-102259,2026-03-08,CUST-8508,Online,North,Refunded,1757.00
ORD-102218,2026-03-01,CUST-5145,Wholesale,East,Fulfilled,287.00
ORD-102535,2026-04-22,CUST-4622,Wholesale,North,Refunded,1481.00
ORD-101328,2025-10-24,CUST-6988,Retail,West,Fulfilled,1248.00
ORD-101881,2025-12-28,CUST-4907,Wholesale,South,Refunded,537.00
ORD-102382,2026-03-28,CUST-3946,Wholesale,,Fulfilled,479.00
ORD-100232,2025-05-10,CUST-7167,Retail,North,Cancelled,1282.00
ORD-101403,2025-11-04,CUST-3060,Online,North,Fulfilled,1297.00
ORD-100616,2025-07-11,CUST-2042,Wholesale,East,Fulfilled,900.00
ORD-102248,2026-03-06,CUST-5132,Online,West,Cancelled,698.00
ORD-100737,2025-07-27,CUST-8483,Retail,West,Cancelled,923.00
ORD-101040,2025-09-07,CUST-9970,Retail,West,Refunded,623.00
ORD-101464,2025-11-10,CUST-9476,Retail,West,Refunded,2148.00
ORD-100465,2025-06-19,CUST-2210,Wholesale,North,Cancelled,804.00
ORD-102281,2026-03-11,CUST-2124,Wholesale,West,Fulfilled,277.00
ORD-101555,2025-11-21,CUST-1889,Online,North,Fulfilled,1238.00
ORD-100293,2025-05-20,CUST-8592,Wholesale,West,Refunded,256.00
ORD-102524,2026-04-19,CUST-1884,Wholesale,West,Fulfilled,314.00
ORD-102192,2026-02-25,CUST-4527,Retail,West,Refunded,804.00
ORD-100352,2025-05-31,CUST-9095,Wholesale,North,Fulfilled,153.00
ORD-101700,2025-12-07,CUST-8086,Wholesale,East,Refunded,438.00
ORD-100348,2025-05-30,CUST-7780,Retail,South,Fulfilled,1976.00
ORD-101383,2025-11-01,CUST-8546,Retail,West,Cancelled,1057.00
ORD-100269,2025-05-16,CUST-3086,Wholesale,South,Fulfilled,167.00
ORD-101737,2025-12-12,CUST-9039,Wholesale,North,Cancelled,157.00
ORD-100296,2025-05-21,CUST-8149,Online,South,Fulfilled,1179.00
ORD-102955,2026-06-28,CUST-5616,Retail,East,Fulfilled,291.00
ORD-100395,2025-06-07,CUST-1812,Retail,North,Fulfilled,230.00
ORD-101422,2025-11-06,CUST-1142,Online,East,Refunded,487.00
ORD-102254,2026-03-07,CUST-5827,Wholesale,South,Cancelled,136.00
ORD-101019,2025-09-04,CUST-9857,Retail,East,Fulfilled,1642.00
ORD-102706,2026-05-20,CUST-2139,Online,West,Cancelled,1729.00
ORD-100494,2025-06-23,CUST-5653,Online,South,Cancelled,1432.00
ORD-100325,2025-05-25,CUST-1800,Wholesale,West,Fulfilled,885.00
ORD-102370,2026-03-26,CUST-1446,Wholesale,North,Fulfilled,872.00
ORD-101966,2026-01-13,CUST-1999,Wholesale,North,Fulfilled,594.00
ORD-100809,2025-08-06,CUST-8427,Online,West,Fulfilled,462.00
ORD-101172,2025-09-29,CUST-5341,Online,West,Fulfilled,1253.00
ORD-101818,2025-12-21,CUST-4612,Wholesale,South,Fulfilled,602.00
ORD-102339,2026-03-21,CUST-9028,Wholesale,North,Fulfilled,604.00
ORD-102938,2026-06-25,CUST-8417,Retail,West,Cancelled,524.00
ORD-101803,2025-12-20,CUST-4559,Wholesale,North,Fulfilled,93.00
ORD-102385,2026-03-28,CUST-1336,Online,West,Fulfilled,452.00
ORD-102731,2026-05-24,CUST-8179,Retail,South,Refunded,1392.00
ORD-100705,2025-07-23,CUST-3227,Online,West,Fulfilled,398.00
ORD-100578,2025-07-06,CUST-9835,Retail,North,Fulfilled,1134.00
ORD-100415,2025-06-10,CUST-5633,Wholesale,North,Fulfilled,912.00
ORD-102020,2026-01-26,CUST-6902,Retail,North,Fulfilled,842.00
ORD-100150,2025-04-26,CUST-3607,Online,North,Refunded,257.00
ORD-102175,2026-02-22,CUST-3118,Wholesale,South,Cancelled,1074.00
ORD-101862,2025-12-26,CUST-7962,Online,South,Fulfilled,218.00
ORD-100387,2025-06-05,CUST-9952,Online,East,Fulfilled,318.00
ORD-101139,2025-09-24,CUST-5569,Wholesale,West,Fulfilled,1290.00
ORD-101181,2025-10-01,CUST-1988,Retail,East,Cancelled,123.00
ORD-101615,2025-11-28,CUST-4626,Online,North,Fulfilled,940.00
ORD-102784,2026-06-01,CUST-8933,Online,West,Fulfilled,488.00
ORD-101225,2025-10-08,CUST-1562,Retail,South,Fulfilled,586.00
ORD-100503,2025-06-24,CUST-4065,Wholesale,West,Cancelled,635.00
ORD-101254,2025-10-12,CUST-9140,Retail,West,Cancelled,211.00
ORD-102202,2026-02-27,CUST-3000,Online,South,Cancelled,944.00
ORD-100151,2025-04-26,CUST-1561,Online,South,Fulfilled,246.00
ORD-101848,2025-12-24,CUST-4022,Online,West,Refunded,1932.00
ORD-101719,2025-12-09,CUST-9339,Wholesale,West,Fulfilled,565.00
ORD-101908,2025-12-31,CUST-9492,Wholesale,South,Cancelled,1959.00
ORD-102556,2026-04-25,,Wholesale,West,Fulfilled,522.00
ORD-100935,2025-08-23,CUST-7020,Wholesale,East,Refunded,1518.00
ORD-101675,2025-12-04,CUST-4221,Wholesale,West,Fulfilled,724.00
ORD-101136,2025-09-24,CUST-5426,Retail,South,Cancelled,434.00
ORD-100368,2025-06-02,CUST-4322,Retail,South,Refunded,545.00
ORD-101741,2025-12-12,CUST-9196,Retail,East,Refunded,367.00
ORD-101804,2025-12-20,CUST-1877,Retail,North,Fulfilled,435.00
ORD-101855,2025-12-25,CUST-6339,Retail,East,Fulfilled,578.00
ORD-102283,2026-03-12,CUST-8988,Online,North,Fulfilled,307.00
ORD-101241,2025-10-11,CUST-1063,Online,North,Cancelled,273.00
ORD-101793,2025-12-18,CUST-3866,Retail,East,Fulfilled,991.00
ORD-101501,2025-11-15,CUST-6425,Online,North,Refunded,834.00
ORD-101744,2025-12-13,CUST-6063,Online,North,Refunded,2010.00
ORD-100431,2025-06-13,CUST-1063,Online,South,Fulfilled,302.00
ORD-102415,2026-04-02,CUST-8756,Retail,North,Fulfilled,405.00
ORD-102291,2026-03-13,CUST-1920,Wholesale,West,Fulfilled,1161.00
ORD-102930,2026-06-24,CUST-3061,Wholesale,East,Fulfilled,103.00
ORD-101795,2025-12-18,CUST-6757,Online,West,Fulfilled,3237.00
ORD-101213,2025-10-06,CUST-3349,Retail,East,Cancelled,742.00
ORD-101760,2025-12-14,CUST-4391,Wholesale,South,Refunded,295.00
ORD-101959,2026-01-11,CUST-2281,Online,East,Fulfilled,197.00
ORD-100037,2025-04-06,CUST-1131,Retail,West,Fulfilled,1048.00
ORD-101811,2025-12-20,CUST-8368,Wholesale,West,Fulfilled,136.00
ORD-101865,2025-12-26,CUST-4505,Wholesale,West,Cancelled,1112.00
ORD-102152,2026-02-18,CUST-4146,Retail,East,Fulfilled,160.00
ORD-101429,2025-11-07,CUST-4916,Retail,South,Fulfilled,370.00
ORD-100295,2025-05-21,CUST-6911,Online,South,Fulfilled,1031.00
ORD-100703,2025-07-23,CUST-1732,Wholesale,East,Refunded,2675.00
ORD-101543,2025-11-19,CUST-1970,Wholesale,East,Cancelled,927.00
ORD-100549,2025-07-02,CUST-7411,Retail,South,Fulfilled,237.00
ORD-102932,2026-06-24,CUST-5166,Online,West,Fulfilled,395.00
ORD-101425,2025-11-06,CUST-5743,Online,,Fulfilled,1265.00
ORD-100100,2025-04-18,CUST-2868,Wholesale,North,Fulfilled,948.00
ORD-101990,2026-01-18,CUST-6566,Wholesale,West,Refunded,816.00
ORD-102581,2026-04-30,CUST-5899,Retail,North,Fulfilled,1070.00
ORD-101731,2025-12-11,CUST-6383,Retail,South,Fulfilled,178.00
ORD-100164,2025-04-28,CUST-4121,Wholesale,North,Fulfilled,855.00
ORD-102547,2026-04-24,CUST-5752,Online,South,Refunded,1440.00
ORD-100083,2025-04-14,CUST-2814,Online,West,Fulfilled,458.00
ORD-102294,2026-03-14,CUST-1964,Retail,North,Refunded,1253.00
ORD-102959,2026-06-29,CUST-1616,Wholesale,North,Fulfilled,1960.00
ORD-101409,2025-11-04,CUST-9406,Online,West,Fulfilled,814.00
ORD-102705,2026-05-20,CUST-9144,Wholesale,East,Fulfilled,627.00
ORD-102256,2026-03-07,CUST-6435,Online,West,Fulfilled,979.00
ORD-101912,2025-12-31,CUST-9586,Online,West,Fulfilled,1819.00
ORD-100970,2025-08-28,CUST-3647,Retail,South,Refunded,601.00
ORD-102594,2026-05-02,CUST-5400,Retail,South,Fulfilled,645.00
ORD-102387,2026-03-29,CUST-9729,Retail,North,Refunded,248.00
ORD-102506,2026-04-17,CUST-4136,Retail,North,Fulfilled,548.00
ORD-102691,2026-05-18,CUST-1205,Online,South,Fulfilled,1046.00
ORD-101567,2025-11-22,CUST-3446,Retail,South,Fulfilled,518.00
ORD-100278,2025-05-17,CUST-4839,Wholesale,West,Fulfilled,834.00
ORD-100093,2025-04-16,CUST-2673,Wholesale,East,Refunded,226.00
ORD-101944,2026-01-08,CUST-2172,Online,North,Fulfilled,1989.00
ORD-102062,2026-02-03,CUST-5821,Retail,South,Refunded,1790.00
ORD-101274,2025-10-16,CUST-1772,Online,East,Refunded,796.00
ORD-101483,2025-11-12,CUST-8914,Wholesale,West,Cancelled,427.00
ORD-100317,2025-05-24,CUST-6809,Wholesale,West,Fulfilled,102.00
ORD-100156,2025-04-27,CUST-9573,Retail,North,Fulfilled,1848.00
ORD-101988,2026-01-18,CUST-6271,Retail,South,Fulfilled,987.00
ORD-100122,2025-04-21,CUST-5357,Retail,South,Fulfilled,321.00
ORD-102322,2026-03-18,CUST-4518,Retail,East,Cancelled,1068.00
ORD-100607,2025-07-10,CUST-3575,Wholesale,South,Fulfilled,504.00
ORD-101318,2025-10-23,CUST-6354,Retail,South,Fulfilled,485.00
ORD-100875,2025-08-15,CUST-1568,Retail,West,Fulfilled,735.00
ORD-101677,2025-12-05,CUST-6243,Online,North,Fulfilled,986.00
ORD-101455,2025-11-09,CUST-4331,Online,West,Fulfilled,1591.00
ORD-100525,2025-06-28,CUST-2301,Wholesale,South,Fulfilled,462.00
ORD-100085,2025-04-15,CUST-1970,Retail,North,Fulfilled,307.00
ORD-100593,2025-07-08,CUST-6394,Wholesale,South,Fulfilled,715.00
ORD-100483,2025-06-21,CUST-7398,Online,West,Refunded,386.00
ORD-102708,2026-05-21,CUST-7178,Online,North,Cancelled,815.00
ORD-102693,2026-05-18,CUST-8959,Online,East,Fulfilled,624.00
ORD-102881,2026-06-17,CUST-5658,Wholesale,North,Fulfilled,317.00
ORD-100216,2025-05-07,CUST-1279,Retail,South,Refunded,976.00
ORD-102070,2026-02-05,CUST-6817,Online,North,Fulfilled,1873.00
ORD-100727,2025-07-26,CUST-5412,Retail,West,Fulfilled,180.00
ORD-101345,2025-10-26,CUST-9611,Wholesale,West,Fulfilled,102.00
ORD-102809,2026-06-06,CUST-8372,Online,North,Fulfilled,916.00
ORD-100174,2025-04-30,CUST-8449,Retail,North,Fulfilled,1132.00
ORD-100807,2025-08-06,CUST-5009,Wholesale,South,Fulfilled,1421.00
ORD-100929,2025-08-22,CUST-9114,Retail,West,Fulfilled,832.00
ORD-100125,2025-04-21,CUST-2920,Online,West,Fulfilled,1446.00
ORD-101142,2025-09-25,,Retail,South,Fulfilled,575.00
ORD-101500,2025-11-15,CUST-6708,Online,,Fulfilled,560.00
ORD-102317,2026-03-17,CUST-6743,Online,West,Fulfilled,790.00
ORD-102347,2026-03-22,CUST-9082,Online,South,Cancelled,223.00
ORD-102833,2026-06-09,CUST-3520,Retail,West,Fulfilled,1530.00
ORD-100181,2025-05-01,CUST-1635,Online,East,Fulfilled,1043.00
ORD-102681,2026-05-16,CUST-8895,Online,West,Fulfilled,595.00
ORD-100606,2025-07-10,CUST-7893,Retail,North,Refunded,681.00
ORD-102251,2026-03-07,CUST-9372,Retail,North,Fulfilled,2055.00
ORD-100663,2025-07-18,CUST-8948,Online,North,Fulfilled,623.00
ORD-101537,2025-11-18,CUST-6544,Retail,West,Fulfilled,237.00
ORD-100123,2025-04-21,CUST-5901,Wholesale,East,Fulfilled,322.00
ORD-101115,2025-09-20,CUST-3463,Retail,West,Fulfilled,1119.00
ORD-100830,2025-08-09,CUST-1093,Wholesale,East,Refunded,162.00
ORD-102721,2026-05-23,CUST-1118,Wholesale,North,Fulfilled,206.00
ORD-101924,2026-01-03,CUST-6130,Wholesale,East,Fulfilled,658.00
ORD-100285,2025-05-19,CUST-2696,Retail,North,Fulfilled,981.00
ORD-100318,2025-05-24,CUST-6961,Online,West,Fulfilled,672.00
ORD-100684,2025-07-20,CUST-5619,Wholesale,West,Fulfilled,1038.00
ORD-101899,2025-12-30,CUST-4074,Wholesale,North,Refunded,1043.00
ORD-102879,2026-06-16,CUST-4267,Online,East,Refunded,381.00
ORD-101856,2025-12-25,CUST-3005,Retail,East,Fulfilled,929.00
ORD-101503,2025-11-15,CUST-6860,Retail,South,Cancelled,1158.00
ORD-100014,2025-04-03,CUST-4551,Wholesale,North,Fulfilled,362.00
ORD-101843,2025-12-24,CUST-8541,Wholesale,North,Fulfilled,551.00
ORD-101277,2025-10-17,CUST-5520,Online,North,Cancelled,1074.00
ORD-100728,2025-07-27,CUST-1076,Retail,North,Fulfilled,1648.00
ORD-101706,2025-12-08,CUST-9542,Retail,North,Refunded,873.00
ORD-102346,2026-03-22,CUST-9451,Wholesale,South,Fulfilled,297.00
ORD-100372,2025-06-03,CUST-8534,Online,North,Fulfilled,633.00
ORD-100199,2025-05-04,CUST-9835,Retail,East,Fulfilled,363.00
ORD-101838,2025-12-23,CUST-1986,Retail,South,Fulfilled,1296.00
ORD-101919,2026-01-02,CUST-8749,Retail,South,Fulfilled,765.00
ORD-102247,2026-03-06,CUST-6141,Online,South,Fulfilled,893.00
ORD-101169,2025-09-29,CUST-7800,Online,South,Refunded,1099.00
ORD-100888,2025-08-17,CUST-2147,Online,South,Refunded,348.00
ORD-101001,2025-09-01,CUST-9751,Wholesale,South,Fulfilled,753.00
ORD-102342,2026-03-21,CUST-6315,Retail,West,Fulfilled,756.00
ORD-101008,2025-09-02,CUST-1700,Online,East,Fulfilled,334.00
ORD-102096,2026-02-09,CUST-4554,Online,South,Cancelled,1108.00
ORD-100067,2025-04-12,CUST-5285,Retail,East,Fulfilled,1409.00
ORD-102837,2026-06-10,CUST-8497,Retail,East,Fulfilled,977.00
ORD-102193,2026-02-25,CUST-5478,Online,West,Cancelled,137.00
ORD-102457,2026-04-08,CUST-1254,Online,West,Fulfilled,1324.00
ORD-101388,2025-11-02,CUST-9715,Online,South,Fulfilled,994.00
ORD-101082,2025-09-14,CUST-2118,Wholesale,West,Refunded,193.00
ORD-100723,2025-07-26,CUST-6864,Wholesale,South,Fulfilled,228.00
ORD-100030,2025-04-05,CUST-7952,Retail,West,Fulfilled,68.00
ORD-101070,2025-09-13,CUST-6792,Retail,North,Fulfilled,1266.00
ORD-102576,2026-04-29,CUST-2448,Online,North,Fulfilled,515.00
ORD-101480,2025-11-12,CUST-1759,Retail,East,Fulfilled,1109.00
ORD-101129,2025-09-23,CUST-7553,Retail,North,Cancelled,642.00
ORD-102221,2026-03-02,CUST-5144,Online,North,Fulfilled,1634.00
ORD-100488,2025-06-22,CUST-6356,Retail,East,Refunded,370.00
ORD-101691,2025-12-06,CUST-7933,Wholesale,East,Fulfilled,198.00
ORD-102545,2026-04-23,CUST-5764,Retail,West,Fulfilled,2180.00
ORD-102918,2026-06-22,CUST-1996,Retail,South,Fulfilled,587.00
ORD-102312,2026-03-16,CUST-4734,Wholesale,West,Fulfilled,675.00
ORD-100524,2025-06-28,CUST-8661,Wholesale,South,Fulfilled,836.00
ORD-100507,2025-06-25,CUST-6971,Online,South,Fulfilled,207.00
ORD-101011,2025-09-03,CUST-1148,Online,North,Fulfilled,726.00
ORD-102176,2026-02-22,CUST-5643,Online,East,Cancelled,238.00
ORD-100644,2025-07-15,CUST-9145,Online,South,Refunded,362.00
ORD-101651,2025-12-01,CUST-8126,Retail,West,Fulfilled,619.00
ORD-102776,2026-05-31,CUST-5937,Wholesale,East,Fulfilled,689.00
ORD-102179,2026-02-22,CUST-7978,Retail,West,Fulfilled,826.00
ORD-102939,2026-06-26,CUST-5266,Retail,North,Refunded,589.00
ORD-100595,2025-07-08,CUST-6454,Retail,East,Cancelled,1045.00
ORD-100850,2025-08-12,CUST-4400,Retail,South,Fulfilled,543.00
ORD-102377,2026-03-27,CUST-9659,Retail,South,Cancelled,854.00
ORD-101095,2025-09-17,CUST-4514,Wholesale,South,Fulfilled,881.00
ORD-100255,2025-05-13,CUST-6279,Wholesale,East,Cancelled,392.00
ORD-101124,2025-09-22,CUST-5988,Online,North,Fulfilled,1022.00
ORD-101828,2025-12-22,CUST-6082,Online,South,Fulfilled,1347.00
ORD-100825,2025-08-09,CUST-8202,Retail,North,Fulfilled,871.00
ORD-101470,2025-11-11,CUST-6415,Online,East,Fulfilled,622.00
ORD-102573,2026-04-28,CUST-3199,Retail,East,Fulfilled,417.00
ORD-102596,2026-05-02,CUST-3911,Retail,East,Refunded,382.00
ORD-100766,2025-08-01,CUST-5158,Retail,North,Refunded,1493.00
ORD-102198,2026-02-26,CUST-6331,Retail,West,Fulfilled,832.00
ORD-102401,2026-03-31,CUST-7724,Retail,North,Fulfilled,1518.00
ORD-102628,2026-05-08,CUST-2920,Wholesale,East,Cancelled,1188.00
ORD-101886,2025-12-28,CUST-1511,Wholesale,West,Fulfilled,300.00
ORD-101729,2025-12-11,CUST-7562,Retail,North,Fulfilled,1561.00
ORD-101981,2026-01-16,CUST-3357,Online,West,Cancelled,1099.00
ORD-102954,2026-06-28,CUST-3364,Wholesale,South,Cancelled,864.00
ORD-102926,2026-06-23,CUST-5882,Retail,West,Fulfilled,1121.00
ORD-101110,2025-09-20,CUST-7570,Retail,North,Refunded,960.00
ORD-102523,2026-04-19,CUST-6942,Retail,West,Fulfilled,1212.00
ORD-102100,2026-02-10,CUST-5871,Retail,North,Fulfilled,297.00
ORD-101216,2025-10-07,CUST-4527,Wholesale,North,Refunded,795.00
ORD-100515,2025-06-26,CUST-8176,Wholesale,West,Refunded,2148.00
ORD-102629,2026-05-08,CUST-8175,Retail,West,Fulfilled,762.00
ORD-102612,2026-05-05,CUST-2596,Retail,,Fulfilled,1142.00
ORD-100501,2025-06-24,CUST-9911,Wholesale,East,Fulfilled,507.00
ORD-101221,2025-10-07,CUST-5234,Wholesale,West,Fulfilled,659.00
ORD-102287,2026-03-13,CUST-3582,Online,North,Fulfilled,431.00
ORD-100128,2025-04-22,CUST-1964,Wholesale,South,Fulfilled,367.00
ORD-102453,2026-04-08,CUST-8799,Retail,North,Fulfilled,1924.00
ORD-101559,2025-11-21,CUST-1520,Online,East,Fulfilled,482.00
ORD-102525,2026-04-20,CUST-9735,Online,North,Cancelled,783.00
ORD-102697,2026-05-19,CUST-7643,Online,South,Fulfilled,2501.00
ORD-100053,2025-04-10,CUST-7696,Online,North,Refunded,479.00
ORD-100734,2025-07-27,CUST-6741,Online,East,Fulfilled,2250.00
ORD-100973,2025-08-28,CUST-1952,Online,West,Fulfilled,1201.00
ORD-101188,2025-10-02,CUST-9119,Wholesale,West,Fulfilled,1621.00
ORD-101395,2025-11-03,CUST-7776,Wholesale,North,Fulfilled,569.00
ORD-102246,2026-03-06,CUST-6198,Wholesale,South,Fulfilled,404.00
ORD-100851,2025-08-12,CUST-9077,Wholesale,South,Fulfilled,612.00
ORD-102841,2026-06-11,CUST-4185,Online,North,Fulfilled,1483.00
ORD-101072,2025-09-13,CUST-9584,Online,South,Refunded,573.00
ORD-100082,2025-04-14,CUST-4205,Wholesale,East,Refunded,343.00
ORD-100645,2025-07-15,CUST-6532,Online,South,Cancelled,762.00
ORD-102226,2026-03-03,CUST-8597,Retail,North,Fulfilled,1161.00
ORD-102678,2026-05-16,CUST-2310,Wholesale,East,Fulfilled,559.00
ORD-101985,2026-01-17,CUST-8676,Retail,West,Refunded,1450.00
ORD-102114,2026-02-12,CUST-1415,Online,East,Fulfilled,2235.00
ORD-100810,2025-08-07,CUST-8412,Online,North,Refunded,1516.00
ORD-100827,2025-08-09,CUST-3846,Wholesale,South,Fulfilled,326.00
ORD-102017,2026-01-25,CUST-8180,Wholesale,South,Cancelled,374.00
ORD-101558,2025-11-21,CUST-4170,Wholesale,South,Cancelled,496.00
ORD-101860,2025-12-26,CUST-9326,Wholesale,North,Refunded,912.00
ORD-101484,2025-11-13,CUST-2860,Online,North,Fulfilled,723.00
ORD-102813,2026-06-06,CUST-1734,Online,West,Refunded,992.00
ORD-101420,2025-11-06,CUST-7342,Retail,South,Fulfilled,442.00
ORD-101544,2025-11-19,,Online,West,Fulfilled,665.00
